anime_index,answer,task_time,ReplayTimes,error,count
6_4_5_1,3,6.030107,0,0
1_3_3_3,6,5.159461,0,0
17_2_5_1,1,5.124765,0,0
3_4_3_1,1,5.074341,0,0
24_4_2_7,2,5.102718,0,0
25_2_5_3,6,5.605545,0,0
29_2_4_5,5,5.455321,0,0
16_4_5_7,5,6.880066,0,0
16_1_1_3,3,5.075242,0,0
16_1_3_6,6,5.380772,0,0
11_2_2_7,7,5.023787,0,0
29_2_2_6,6,10.64822,1,0
13_2_4_3,3,5.291058,0,0
29_4_4_5,3,13.29236,2,0
17_1_4_2,2,5.976477,0,0
29_1_1_1,1,5.475172,0,0
6_3_2_5,6,5.695634,0,0
27_1_5_1,1,6.212314,0,0
24_1_1_3,5,8.975401,1,0
29_3_3_6,5,5.387287,0,0
3_3_4_5,5,5.458319,0,0
5_3_1_5,4,29.94377,4,0
10_4_1_6,4,9.590048,1,0
19_4_1_4,4,5.560768,0,0
26_1_5_3,4,20.0182,3,0
4_4_2_5,2,5.227237,0,0
19_2_5_2,6,10.54828,1,0
23_2_4_5,5,16.80699,2,0
11_2_5_5,3,5.901618,0,0
3_3_2_6,7,5.513431,0,0
7_3_1_7,7,5.628343,0,0
9_1_2_5,3,6.100336,0,0
3_3_4_1,1,5.297005,0,0
29_1_1_3,6,16.99561,2,0
22_2_4_6,5,5.780394,0,0
24_4_3_6,5,11.03603,1,0
11_3_4_7,7,5.78797,0,0
26_1_5_6,6,5.350049,0,0
17_3_1_3,3,11.12523,1,0
18_1_5_4,4,5.347502,0,0
19_1_3_4,4,11.19135,1,0
18_1_5_3,3,10.83756,1,0
10_1_1_4,4,5.299971,0,0
17_4_2_3,6,5.171733,0,0
20_1_5_2,7,11.21177,1,0
12_4_5_7,4,20.59167,4,0
15_3_4_4,4,6.821127,0,0
19_1_3_2,2,16.35744,1,0
3_2_5_1,1,5.482693,0,0
13_1_2_4,1,5.554255,0,0
20_1_2_4,4,8.966874,1,0
12_3_4_1,1,19.66585,3,0
27_1_4_5,4,5.110515,0,0
22_2_4_7,1,6.099415,0,0
14_3_1_5,5,7.475093,1,0
12_4_5_3,3,11.6545,1,0
4_1_1_4,4,5.196573,0,0
13_1_1_2,2,10.51336,1,0
14_3_4_2,2,5.590726,0,0
25_3_4_4,4,5.394208,0,0
20_3_4_1,2,10.33447,1,0
24_2_2_3,6,5.846167,0,0
11_1_1_3,3,5.265179,0,0
15_4_5_5,5,9.340601,1,0
29_4_5_6,5,7.90548,1,0
8_4_5_5,7,10.51127,1,0
25_1_4_1,2,5.319616,0,0
1_4_2_7,2,5.278372,0,0
28_2_2_1,2,5.663243,0,0
7_1_2_1,2,5.312068,0,0
19_1_4_2,7,6.284127,0,0
10_4_3_5,6,9.787883,1,0
19_1_1_1,1,5.15748,0,0
22_1_1_5,3,5.328072,0,0
10_4_3_4,4,5.108156,0,0
7_4_4_6,4,12.55063,1,0
15_1_2_7,4,6.172618,0,0
5_1_3_3,4,6.317071,0,0
14_4_1_7,7,17.73872,2,0
8_3_5_6,7,5.884325,0,0
15_2_3_2,2,5.624026,0,0
27_4_3_5,7,8.2284,1,0
29_4_1_5,5,5.631871,0,0
18_4_2_6,6,5.752444,0,0
2_3_5_1,1,5.285242,0,0
26_1_2_7,2,6.105678,0,0
11_4_3_4,7,5.747415,0,0
15_1_3_1,1,10.1469,1,0
2_3_3_4,1,5.112682,0,0
23_2_4_4,2,13.2064,1,0
8_1_2_2,1,11.1777,1,0
18_2_5_5,2,5.057763,0,0
21_1_1_7,7,5.409023,0,0
26_3_3_1,1,5.100482,0,0
23_1_3_1,5,22.558,3,0
11_1_4_4,4,7.443629,0,0
2_4_5_2,2,5.164042,0,0
2_4_3_1,1,5.378739,0,0
27_2_2_1,1,12.57658,1,0
10_3_3_3,5,11.01779,1,0
22_2_2_5,5,5.60018,0,0
15_1_1_4,4,5.165061,0,0
5_2_5_6,2,11.91281,1,0
29_4_4_2,2,15.9814,2,0
21_1_4_7,4,11.92423,1,0
25_1_3_6,6,5.08917,0,0
26_3_3_5,3,10.67112,1,0
22_1_5_5,5,8.493262,0,0
10_2_3_3,5,5.428672,0,0
11_3_2_2,2,7.942353,1,0
16_1_2_1,1,5.187641,0,0
22_1_2_6,1,9.201528,0,0
15_1_4_1,1,5.304784,0,0
26_1_3_3,1,11.61031,1,0
8_4_3_5,7,5.228675,0,0
1_2_5_4,2,5.250019,0,0
21_3_1_3,6,5.56233,0,0
29_2_4_4,6,9.354887,1,0
23_2_1_3,3,5.066792,0,0
16_1_1_7,4,5.666658,0,0
18_1_3_6,5,5.606817,0,0
29_1_4_6,6,6.252686,0,0
21_1_3_5,4,5.364768,0,0
29_3_4_3,4,10.60238,1,0
23_2_4_2,6,9.578802,1,0
16_2_5_4,4,5.497838,0,0
3_3_2_2,4,8.530126,1,0
27_2_3_3,2,5.22719,0,0
15_1_4_6,3,12.96819,1,0
19_4_5_5,5,13.40626,2,0
24_1_5_7,3,7.273442,0,0
12_1_3_5,5,7.141983,0,0
11_4_5_3,3,10.3999,1,0
28_2_2_6,7,18.11642,2,0
8_1_3_7,1,14.14635,2,0
29_3_3_4,2,12.85787,1,0
20_1_4_1,1,5.865869,0,0
28_1_5_1,1,6.196643,0,0
13_1_2_2,2,5.240497,0,0
20_3_4_7,7,12.14031,1,0
