anime_index,answer,task_time,ReplayTimes,error,count
20_3_1_7,2,859.2388,0,0
17_2_5_4,4,5.155672,0,0
15_4_4_4,4,5.306063,0,0
7_2_5_7,7,5.395886,0,0
27_4_5_1,1,5.199474,0,0
2_1_5_7,2,5.112472,0,0
7_4_5_3,3,5.21717,0,0
1_2_4_6,6,5.079854,0,0
29_3_1_3,3,5.10297,0,0
16_1_5_6,6,5.863891,0,0
25_3_5_5,5,5.137167,0,0
11_4_1_6,3,5.146219,0,0
27_1_3_4,4,5.071945,0,0
27_2_2_3,3,5.203658,0,0
29_2_1_1,1,5.325941,0,0
20_1_1_4,1,5.448799,0,0
25_2_3_1,2,5.242182,0,0
17_1_2_6,6,5.210857,0,0
22_4_3_2,2,8.446456,1,0
27_2_5_4,2,5.308491,0,0
19_3_2_5,6,8.748589,1,0
5_4_4_6,6,5.279245,0,0
17_3_1_1,1,5.128716,0,0
6_1_3_1,1,5.043757,0,0
12_3_4_5,4,5.125992,0,0
10_4_5_2,4,5.301607,0,0
5_1_1_3,3,5.212282,0,0
3_3_1_7,6,5.617712,0,0
6_2_1_6,5,14.67007,3,0
6_2_2_4,3,5.635312,0,0
3_2_2_5,5,5.159948,0,0
21_4_3_5,4,5.231291,0,0
4_4_1_6,5,5.338651,0,0
5_2_2_6,6,5.388139,0,0
1_1_3_4,1,12.09199,2,0
11_4_4_3,3,5.060872,0,0
24_2_2_1,5,5.963697,0,0
28_1_3_4,1,9.157986,1,0
4_1_3_1,1,5.098717,0,0
1_4_2_3,5,14.72745,2,0
7_2_2_1,4,10.56517,1,0
28_4_3_1,1,5.189845,0,0
12_4_1_6,6,5.589124,0,0
13_4_2_1,1,6.174737,0,0
16_4_5_1,1,5.291381,0,0
19_2_4_4,4,5.136734,0,0
5_4_1_6,4,12.76306,1,0
9_4_5_5,6,5.235657,0,0
2_4_5_6,6,11.05567,1,0
25_2_5_4,2,5.328178,0,0
25_1_5_5,6,5.431652,0,0
23_3_4_2,5,19.33089,3,0
2_3_1_5,2,5.141474,0,0
13_3_5_6,5,5.324319,0,0
16_2_4_3,5,13.03031,1,0
6_2_1_1,3,7.118913,1,0
2_3_3_3,5,5.038575,0,0
7_4_2_3,3,5.035627,0,0
20_3_2_5,4,19.4496,3,0
18_3_2_6,5,7.141644,0,0
29_2_5_4,4,14.34836,2,0
3_4_1_7,6,23.29817,4,0
29_3_2_5,6,23.89435,4,0
26_1_5_7,7,5.244296,0,0
9_1_4_3,6,5.639096,0,0
21_4_3_3,6,5.647291,0,0
27_4_3_3,6,5.307693,0,0
