anime_index,answer,task_time,ReplayTimes,error,count
22_1_1_4,4,1053.548,0,0
11_3_2_4,4,5.331404,0,0
15_2_4_4,4,5.232669,0,0
5_3_4_6,6,10.31203,0,0
25_1_4_6,6,5.168723,0,0
9_1_5_3,3,7.465301,0,0
9_4_1_6,6,8.704906,0,0
27_2_2_6,4,5.445852,0,0
27_3_5_5,2,7.855863,1,0
4_3_1_7,4,16.17336,2,0
17_2_3_2,2,10.3833,1,0
28_1_3_1,7,7.983601,0,0
13_2_3_5,6,6.306402,0,0
27_4_4_4,4,21.80692,3,0
9_3_1_6,6,6.860744,0,0
3_3_1_6,5,5.221305,0,0
20_2_1_6,5,5.184553,0,0
10_2_3_5,3,24.17638,3,0
11_1_2_2,3,11.0369,1,0
1_3_1_2,2,8.092874,1,0
6_4_5_2,6,6.018566,0,0
19_1_4_3,3,10.00846,1,0
27_2_3_6,6,5.469501,0,0
10_1_4_7,4,5.136199,0,0
4_3_4_4,4,5.383103,0,0
20_3_4_6,5,10.34969,1,0
14_3_5_6,3,5.814706,0,0
16_1_4_5,3,5.621689,0,0
15_3_5_5,5,6.210019,0,0
9_2_4_4,4,5.433678,0,0
21_3_2_4,4,5.077653,0,0
10_3_4_1,5,23.59262,3,0
29_1_2_7,2,6.852121,0,0
13_4_2_7,7,5.488867,0,0
15_1_2_2,2,5.56799,0,0
25_1_2_4,4,6.037413,0,0
12_1_2_3,3,5.157943,0,0
26_1_4_7,7,10.75534,1,0
23_3_4_6,3,12.83463,1,0
1_3_3_6,5,8.653326,0,0
3_4_1_4,4,10.9364,1,0
26_3_4_5,5,5.57099,0,0
19_3_3_7,2,21.21223,3,0
13_4_3_1,1,5.829458,0,0
17_2_4_3,3,5.442959,0,0
15_1_3_2,2,5.184022,0,0
6_4_5_5,6,5.504071,0,0
3_1_2_4,1,17.69326,2,0
13_1_5_6,6,8.428996,0,0
6_3_3_3,3,5.121315,0,0
24_3_3_2,2,5.418615,0,0
5_3_5_3,4,5.254286,0,0
9_4_2_3,5,5.1168,0,0
5_2_1_7,1,10.5043,1,0
14_3_2_6,6,11.01811,1,0
28_3_1_2,7,12.26002,1,0
3_3_5_3,3,5.136458,0,0
22_4_5_6,6,6.06926,0,0
11_4_1_5,3,5.333802,0,0
7_4_1_1,1,5.367115,0,0
26_2_5_3,5,7.362108,0,0
7_3_1_2,2,5.169,0,0
1_1_1_2,2,5.876452,0,0
10_4_3_3,1,13.21324,1,0
12_4_3_7,2,11.5716,1,0
5_1_2_1,1,5.394159,0,0
20_3_2_2,2,5.162701,0,0
3_1_5_7,5,9.419007,1,0
14_3_3_6,5,5.191934,0,0
8_3_5_7,4,5.107366,0,0
26_4_3_3,5,9.156595,0,0
1_1_3_1,1,5.492108,0,0
14_3_4_6,6,5.937019,0,0
21_2_4_4,1,5.577707,0,0
16_1_4_7,7,5.939243,0,0
17_1_4_6,5,6.904014,0,0
19_3_2_2,2,5.349027,0,0
14_1_3_4,4,5.538369,0,0
27_4_2_6,6,5.39423,0,0
5_1_4_7,3,14.29641,2,0
2_4_2_3,5,7.962316,0,0
25_4_2_7,4,5.291897,0,0
5_4_2_3,2,5.046644,0,0
7_3_4_3,5,8.063596,0,0
25_3_3_4,1,5.707573,0,0
17_2_2_2,2,5.13665,0,0
