anime_index,answer,task_time,ReplayTimes,error,count
6_4_5_1,3,5.412592,0,0
1_3_3_3,6,5.105023,0,0
17_2_5_1,1,5.72023,0,0
3_4_3_1,1,5.12031,0,0
24_4_2_7,2,5.321329,0,0
25_2_5_3,6,5.210724,0,0
29_2_4_5,5,5.320712,0,0
16_4_5_7,4,7.124731,1,0
16_1_1_3,3,5.287626,0,0
16_1_3_6,6,5.125701,0,0
11_2_2_7,7,5.402528,0,0
29_2_2_6,5,8.45012,1,0
13_2_4_3,3,5.054236,0,0
29_4_4_5,5,5.577668,0,0
17_1_4_2,2,7.639237,0,0
29_1_1_1,1,5.425137,0,0
6_3_2_5,6,6.561656,0,0
27_1_5_1,1,5.265294,0,0
24_1_1_3,5,5.087681,0,0
29_3_3_6,5,5.561313,0,0
3_3_4_5,5,5.525607,0,0
5_3_1_5,4,8.979827,1,0
10_4_1_6,5,7.260456,0,0
19_4_1_4,4,5.712223,0,0
26_1_5_3,3,13.80327,2,0
4_4_2_5,2,8.054702,1,0
19_2_5_2,3,5.35588,0,0
23_2_4_5,5,5.478037,0,0
11_2_5_5,1,7.054348,0,0
3_3_2_6,7,10.07674,1,0
7_3_1_7,7,10.78905,1,0
9_1_2_5,5,11.01655,1,0
3_3_4_1,1,6.081402,0,0
29_1_1_3,3,5.311905,0,0
22_2_4_6,6,5.493382,0,0
 , , , , ,20
