anime_index,answer,task_time,ReplayTimes,error,count
20_2_2_2,4,6.849021,0,0
7_2_1_5,6,10.33584,0,0
10_2_4_1,1,5.348918,0,0
24_3_3_5,6,5.447628,0,0
20_1_4_3,3,10.55552,1,0
26_2_3_1,1,5.521963,0,0
9_4_3_3,5,5.483919,0,0
6_3_4_6,4,12.87282,1,0
22_2_1_5,3,9.080298,0,0
3_1_1_5,7,10.69499,1,0
22_3_2_5,5,6.905395,0,0
27_4_5_3,3,5.60709,0,0
9_3_3_1,1,6.127823,0,0
23_3_1_5,2,11.20333,1,0
14_3_4_1,3,12.11631,1,0
1_3_4_3,7,12.26707,1,0
3_4_4_2,7,5.953915,0,0
1_3_2_2,7,6.131227,0,0
8_2_5_5,7,6.200405,0,0
9_2_3_2,2,5.301202,0,0
11_2_4_7,4,5.345202,0,0
14_4_4_5,6,6.894063,0,0
5_4_1_3,4,6.295724,0,0
11_1_1_5,5,10.53067,1,0
6_2_4_2,2,13.72059,1,0
3_3_5_6,7,5.66545,0,0
25_3_1_1,1,5.357993,0,0
11_3_4_6,6,10.61627,1,0
8_1_3_4,4,6.890799,0,0
10_3_1_3,3,10.41997,1,0
14_4_4_6,3,6.418315,0,0
5_3_5_2,1,5.431249,0,0
21_1_1_3,6,6.475387,0,0
16_4_5_5,5,10.549,1,0
12_2_4_2,1,6.525498,0,0
7_2_1_3,3,5.125059,0,0
21_2_3_6,6,10.77789,1,0
7_3_2_4,4,6.1415,0,0
20_3_4_4,4,5.931984,0,0
11_1_1_2,2,17.67068,3,0
15_1_3_5,5,6.005059,0,0
19_3_3_2,2,10.59448,1,0
2_1_3_3,6,10.4436,1,0
11_1_2_1,1,10.20336,1,0
21_2_4_1,1,5.162602,0,0
26_4_4_3,7,13.05189,1,0
26_2_5_1,1,5.147855,0,0
26_2_3_6,5,10.6736,1,0
23_4_1_6,5,13.4493,1,0
27_1_4_6,6,5.245593,0,0
11_4_2_3,1,11.57559,1,0
15_1_3_6,2,5.36404,0,0
7_3_5_2,2,5.92788,0,0
6_1_4_6,3,6.419826,0,0
5_3_5_7,4,13.01509,2,0
10_4_1_2,7,6.005718,0,0
11_3_2_6,5,5.52509,0,0
18_2_4_5,6,12.02077,1,0
9_3_1_4,4,5.350335,0,0
