anime_index,answer,task_time,ReplayTimes,error,count
9_4_1_5,4,5.898944,0,0
21_3_1_4,4,5.345371,0,0
16_3_3_4,4,5.610052,0,0
14_1_4_2,2,5.287615,0,0
4_1_3_5,3,5.48841,0,0
20_3_1_4,4,5.676423,0,0
11_2_3_5,6,5.503144,0,0
29_3_5_2,2,5.844957,0,0
3_1_1_7,4,5.202005,0,0
8_3_2_4,2,5.4715,0,0
15_2_4_5,5,5.158596,0,0
1_3_1_7,1,5.358993,0,0
28_2_5_1,1,5.210703,0,0
19_3_1_1,1,5.205033,0,0
11_4_4_6,6,5.13818,0,0
18_4_4_2,2,5.338716,0,0
18_2_1_5,2,5.676435,0,0
28_2_2_5,6,5.563697,0,0
24_4_5_7,1,5.306296,0,0
20_4_4_1,1,5.054822,0,0
15_4_3_2,2,5.494571,0,0
24_4_3_5,3,5.177731,0,0
6_1_1_1,1,5.431525,0,0
25_1_1_6,5,6.427656,0,0
8_1_4_3,6,5.078522,0,0
7_1_3_7,1,5.526655,0,0
7_2_3_3,7,8.716433,1,0
25_1_3_1,4,9.110085,1,0
9_4_3_4,4,5.188439,0,0
19_3_1_3,3,5.186571,0,0
25_3_5_2,2,11.64665,1,0
28_1_4_3,2,6.609938,0,0
8_3_5_5,1,5.125523,0,0
20_1_2_1,3,7.712306,1,0
22_4_4_5,5,5.668522,0,0
14_3_3_5,6,5.139171,0,0
2_4_5_4,4,5.128908,0,0
19_3_4_5,6,5.35391,0,0
17_3_2_1,1,5.18799,0,0
22_1_5_1,1,5.13962,0,0
3_2_4_6,4,5.105252,0,0
24_3_2_3,6,5.588824,0,0
28_1_4_2,4,5.317621,0,0
27_1_2_4,4,5.488009,0,0
26_1_4_1,1,5.410277,0,0
27_2_2_7,2,5.210841,0,0
4_1_5_6,6,5.355689,0,0
14_4_2_1,1,5.10583,0,0
5_2_2_2,4,5.287129,0,0
18_4_1_4,2,7.43989,0,0
4_2_3_7,4,5.972298,0,0
29_2_1_3,6,5.552628,0,0
5_4_1_7,4,5.615172,0,0
24_2_1_5,6,5.330209,0,0
22_2_3_2,3,5.280027,0,0
12_1_3_7,4,6.670769,0,0
9_2_5_2,6,5.043747,0,0
18_2_2_4,4,5.259385,0,0
7_2_2_6,6,5.747515,0,0
11_2_5_6,6,5.537684,0,0
25_4_3_2,2,5.313277,0,0
18_2_2_3,3,5.130061,0,0
22_3_4_3,7,5.266153,0,0
20_1_4_6,2,5.612925,0,0
20_2_2_6,4,13.4251,1,0
3_4_3_2,2,6.460076,0,0
17_4_5_7,4,5.557997,0,0
2_2_4_2,2,5.194786,0,0
6_1_1_7,1,6.043566,0,0
12_1_4_6,3,5.060323,0,0
5_2_2_4,4,5.420271,0,0
24_4_2_3,5,5.731945,0,0
21_4_1_7,4,5.093278,0,0
1_2_4_2,2,5.240834,0,0
6_4_5_4,3,5.158833,0,0
5_4_5_4,4,5.071267,0,0
14_1_3_1,1,5.059887,0,0
28_3_1_4,4,5.4252,0,0
5_2_5_2,4,5.571681,0,0
26_3_2_5,6,5.801116,0,0
7_2_2_5,5,5.075505,0,0
9_3_1_3,5,5.021972,0,0
6_4_1_3,3,5.782231,0,0
29_2_3_4,3,5.416661,0,0
24_3_3_1,3,5.159534,0,0
4_1_3_3,3,5.908744,0,0
5_2_4_3,4,9.935092,1,0
28_4_4_3,6,5.088627,0,0
19_4_1_1,1,5.123172,0,0
9_4_3_5,5,5.396235,0,0
25_4_5_6,6,5.116481,0,0
13_3_5_2,1,8.57144,0,0
10_2_5_5,5,6.976571,0,0
20_4_1_3,4,5.328828,0,0
3_1_4_6,6,5.355857,0,0
6_2_2_2,2,5.815272,0,0
5_2_2_5,4,5.397473,0,0
27_3_4_1,1,7.188336,1,0
6_2_3_5,6,6.883556,0,0
11_1_3_7,4,5.174646,0,0
9_2_4_1,4,6.983914,0,0
12_1_1_4,4,5.215487,0,0
12_3_1_4,4,5.313256,0,0
21_1_1_2,4,9.046212,1,0
23_3_2_1,1,5.312976,0,0
1_1_4_6,5,5.488616,0,0
17_1_3_3,5,5.425931,0,0
14_3_2_7,2,23.68761,3,1
27_1_2_1,1,5.311415,0,0
29_2_1_6,6,5.19472,0,0
26_4_4_6,6,5.953397,0,0
29_2_2_5,5,5.639202,0,0
5_3_1_1,4,5.39747,0,0
24_1_2_3,6,5.652526,0,0
5_4_2_4,4,5.121062,0,0
26_2_4_1,6,5.188754,0,0
29_3_4_7,2,5.291436,0,0
11_3_4_3,6,5.587957,0,0
24_2_4_5,5,5.269239,0,0
26_4_1_6,6,6.470501,0,0
11_1_1_6,3,5.448086,0,0
11_4_5_7,2,5.154268,0,0
16_2_3_2,2,5.096861,0,0
16_2_5_3,3,5.094112,0,0
26_1_1_1,1,5.297031,0,0
13_1_5_7,2,5.377075,0,0
22_4_1_7,4,5.489841,0,0
25_1_2_1,4,6.858388,0,0
8_2_2_5,4,15.01019,2,0
14_4_3_6,1,5.378381,0,0
1_4_5_3,5,5.205573,0,0
11_2_1_4,4,5.190375,0,0
9_4_3_6,6,5.977715,0,0
19_1_1_3,3,5.068198,0,0
2_1_2_2,2,5.104182,0,0
2_3_3_1,1,5.105918,0,0
2_4_2_5,5,5.075813,0,0
25_2_3_4,4,5.309114,0,0
24_3_1_2,6,7.787189,0,0
18_2_2_2,2,5.248656,0,0
24_4_4_1,6,5.246426,0,0
18_4_5_3,6,5.512475,0,0
18_4_2_5,4,5.171611,0,0
27_4_2_7,4,5.529817,0,0
29_4_1_4,4,5.478568,0,0
9_2_2_6,5,5.151523,0,0
11_4_2_2,7,8.617574,0,1
17_2_2_4,4,12.84363,1,0
2_3_1_2,2,5.271119,0,0
10_4_4_5,5,5.253016,0,0
4_4_2_7,5,11.68739,1,0
11_4_5_5,5,5.158338,0,0
28_3_5_4,4,5.273663,0,0
5_1_1_6,6,5.466532,0,0
18_3_1_7,2,8.082803,0,0
2_4_1_1,4,5.753666,0,0
29_3_2_6,3,5.2388,0,0
10_4_2_4,4,5.027054,0,0
21_1_1_4,5,5.118686,0,0
18_4_1_2,2,5.423992,0,0
4_2_3_1,1,5.02521,0,0
20_2_5_7,4,5.231028,0,0
16_2_1_7,1,5.127821,0,0
5_4_2_2,4,7.237512,0,0
29_4_4_1,1,5.448137,0,0
10_4_1_7,4,5.315554,0,0
19_4_5_1,1,5.141016,0,0
26_2_4_3,4,5.332909,0,0
5_1_1_4,4,5.192149,0,0
21_2_5_7,4,5.841018,0,0
18_4_2_2,5,6.857434,0,0
26_4_1_1,1,5.259924,0,0
13_2_5_5,5,5.171766,0,0
6_3_3_6,6,5.524267,0,0
7_3_5_6,4,5.617802,0,0
8_1_5_7,4,5.825683,0,0
23_2_5_4,3,6.75029,0,0
4_3_2_4,4,5.283732,0,0
26_3_1_3,1,5.207748,0,0
3_1_2_1,4,6.747865,0,0
6_1_5_4,4,5.161503,0,0
23_2_3_2,2,5.468327,0,0
7_2_4_4,2,5.122058,0,0
4_4_1_3,5,5.716608,0,0
2_1_4_1,1,5.183689,0,0
13_2_1_1,1,5.22871,0,0
23_3_2_7,2,6.583565,0,0
1_4_5_1,1,5.033898,0,0
20_2_4_2,2,7.506412,0,0
16_4_3_7,4,5.696663,0,0
6_4_4_1,1,5.29501,0,0
12_3_5_5,4,5.517879,0,0
7_2_5_1,1,5.279596,0,0
11_1_4_1,1,5.477405,0,0
12_1_3_4,4,5.239164,0,0
26_4_5_4,4,5.834414,0,0
11_2_1_3,3,5.243235,0,0
7_4_5_7,4,9.163813,0,0
11_1_4_7,4,6.702261,0,0
23_3_3_4,6,6.620027,0,0
15_4_5_3,6,5.023446,0,0
2_1_5_3,6,5.255004,0,0
9_1_3_2,2,5.158775,0,0
4_3_1_2,4,5.789166,0,0
26_4_5_1,1,5.499707,0,0
8_1_4_4,4,5.426734,0,0
9_2_2_2,2,5.024035,0,0
7_2_5_4,4,5.074502,0,0
10_1_5_4,4,5.140966,0,0
16_4_1_7,1,6.366175,0,0
19_4_2_4,5,5.434143,0,0
15_4_3_4,4,5.262589,0,0
19_2_4_5,2,83.19411,1,0
12_3_4_4,4,5.21032,0,0
12_1_2_1,4,5.138353,0,0
23_1_3_7,4,5.682262,0,0
23_1_4_2,5,5.332579,0,0
17_1_3_5,6,5.408136,0,0
17_2_3_1,1,5.188334,0,0
10_1_5_1,1,5.146167,0,0
5_4_4_4,4,5.07114,0,0
8_1_1_5,6,5.821469,0,0
16_1_2_5,6,5.346934,0,0
18_1_5_1,1,5.111205,0,0
5_1_3_6,2,6.335243,0,0
11_1_4_3,3,5.236106,0,0
20_2_2_4,4,5.349744,0,0
18_3_2_7,6,5.984884,0,0
19_2_4_7,4,5.673069,0,0
25_1_2_6,6,5.089286,0,0
13_4_3_2,2,5.580746,0,0
29_3_1_4,1,5.934799,0,0
20_3_5_5,5,5.137747,0,0
10_3_5_5,5,5.64698,0,0
12_2_4_3,3,5.138156,0,0
7_4_3_4,4,5.24553,0,0
