anime_index,answer,task_time,ReplayTimes,error,count
19_1_1_6,6,8.684651,1,0
5_1_2_5,3,6.090755,0,0
16_3_2_7,4,11.91218,1,0
6_3_1_4,4,5.139359,0,0
25_1_1_7,4,5.127235,0,0
26_2_3_5,6,7.229154,0,0
16_2_4_7,4,7.313285,0,0
25_2_5_7,4,5.437808,0,0
3_1_1_2,4,5.588274,0,0
19_1_3_1,1,5.131332,0,0
18_3_2_5,4,5.799187,0,0
14_4_1_6,2,6.823239,0,0
18_2_3_1,1,5.144292,0,0
18_3_1_2,4,6.163069,0,0
26_3_4_1,1,5.50239,0,0
8_3_4_3,6,15.52066,1,0
18_1_4_4,2,5.023355,0,0
24_4_2_5,6,5.234811,0,0
24_4_5_6,6,5.081844,0,0
23_3_1_4,2,5.360191,0,0
19_3_5_4,4,5.383479,0,0
20_4_2_6,2,5.4653,0,0
29_3_1_2,2,5.029335,0,0
24_1_2_2,6,5.383125,0,0
19_1_3_5,6,5.227723,0,0
22_2_3_4,4,5.597769,0,0
12_4_2_6,5,5.659422,0,0
19_2_1_5,6,6.258552,0,0
23_1_1_7,2,5.147892,0,0
12_2_2_7,2,6.736892,0,0
26_3_3_4,2,5.585709,0,0
9_1_5_6,2,5.070912,0,0
3_4_4_1,2,6.952569,0,0
21_3_4_4,4,5.368648,0,0
18_4_3_2,2,5.208626,0,0
12_1_5_7,1,5.490524,0,0
11_1_3_3,6,5.332637,0,0
8_2_4_7,1,5.102078,0,0
19_3_4_3,3,5.162034,0,0
8_2_5_7,7,96.49803,3,0
24_1_1_6,3,5.293213,0,0
14_3_2_4,1,5.207519,0,0
27_3_2_7,2,5.138751,0,0
21_4_5_2,4,5.104117,0,0
2_4_3_7,2,5.149932,0,0
22_1_4_1,1,5.121128,0,0
13_3_1_7,2,5.046208,0,0
19_3_3_4,4,5.10305,0,0
28_1_1_2,2,5.153396,0,0
25_4_2_5,5,6.791775,0,0
29_1_5_4,4,5.0243,0,0
20_4_4_6,6,5.365841,0,0
13_3_4_7,2,5.281627,0,0
13_2_2_7,4,5.245886,0,0
6_4_3_3,3,5.431796,0,0
19_3_5_5,3,5.222044,0,0
26_2_2_1,1,5.266064,0,0
11_1_2_4,1,5.039578,0,0
9_1_2_4,4,5.079966,0,0
8_2_5_2,1,5.087492,0,0
13_1_4_3,3,5.176578,0,0
12_1_3_1,1,5.069728,0,0
12_3_3_7,4,5.561573,0,0
4_1_1_3,3,5.025712,0,0
23_4_4_6,6,5.092774,0,0
14_1_5_6,2,5.294122,0,0
24_4_3_2,2,6.659632,0,0
26_4_2_4,4,5.159411,0,0
3_2_5_4,4,6.543677,0,0
4_3_1_4,4,5.059592,0,0
3_4_1_5,5,5.208839,0,0
14_2_4_2,2,5.171909,0,0
29_1_2_1,1,5.29585,0,0
