anime_index,answer,task_time,ReplayTimes,error,count
1_4_3_4,4,5.662692,0,0
28_2_1_6,6,7.511208,0,0
3_1_5_1,1,7.028664,0,0
14_2_3_7,5,12.28465,1,0
24_3_2_1,6,5.426785,0,0
7_4_3_6,2,5.410935,0,0
28_2_4_4,4,5.592328,0,0
12_1_4_1,4,5.765008,0,0
11_1_1_1,1,5.730111,0,0
24_1_5_4,4,6.556869,0,0
6_4_4_4,4,5.910028,0,0
14_3_3_7,2,5.985392,0,0
21_1_4_3,5,5.882257,0,0
1_2_4_3,3,5.829391,0,0
19_2_4_2,2,5.951863,0,0
1_1_4_4,3,6.958318,0,0
8_3_2_6,2,5.443593,0,0
27_1_4_2,2,5.245436,0,0
18_2_2_7,4,5.36161,0,0
14_4_5_3,2,6.21539,0,0
26_1_5_2,4,9.634746,1,0
27_4_4_3,6,5.768318,0,0
19_3_2_3,4,10.27454,1,0
18_4_1_1,1,6.402023,0,0
23_1_5_3,3,5.65592,0,0
2_2_4_7,2,6.056902,0,0
2_3_1_7,7,15.45765,1,0
28_2_1_1,1,5.937142,0,0
14_4_4_3,3,8.000822,0,0
29_4_3_4,4,8.937976,1,0
17_3_5_5,6,5.519735,0,0
13_3_5_7,7,5.29031,0,0
5_4_5_2,1,6.605338,0,0
7_4_4_5,5,6.168457,0,0
6_4_3_5,6,5.628695,0,0
20_2_4_7,2,5.660209,0,0
17_2_5_5,6,5.644749,0,0
26_4_2_2,2,5.611663,0,0
17_2_4_6,6,5.583461,0,0
16_1_4_2,2,5.373408,0,0
25_1_1_3,3,7.798683,0,0
29_1_4_2,5,5.998582,0,0
21_2_1_1,1,5.463948,0,0
13_2_4_6,6,5.783883,0,0
14_3_5_3,6,5.363814,0,0
14_2_2_7,3,7.244484,0,0
27_3_4_7,2,5.458393,0,0
6_1_3_5,6,5.629879,0,0
18_4_4_3,3,5.55872,0,0
5_2_4_1,1,6.187077,0,0
6_2_5_2,3,14.29068,1,0
18_4_4_7,2,5.779242,0,0
24_1_4_6,5,5.901986,0,0
28_3_2_6,6,8.353418,1,0
10_4_3_1,1,6.234167,0,0
25_2_3_6,6,8.567142,1,0
14_2_1_2,2,5.613604,0,0
13_4_4_5,5,5.490502,0,0
21_1_2_4,4,6.746899,0,0
2_1_2_4,4,5.713053,0,0
7_1_3_6,2,5.699106,0,0
16_4_1_6,2,5.695943,0,0
14_2_5_1,1,5.206422,0,0
20_1_5_6,6,9.071364,0,0
5_1_4_2,2,5.141912,0,0
11_2_3_6,3,5.158244,0,0
8_1_5_3,4,10.46739,1,0
9_4_2_1,1,9.268564,0,0
4_3_3_3,5,5.359296,0,0
2_3_2_2,7,5.209026,0,0
26_1_1_2,2,6.460193,0,0
29_3_3_3,3,5.024158,0,0
28_1_1_5,6,6.554815,0,0
14_2_4_6,5,6.152289,0,0
8_1_5_4,5,5.594873,0,0
5_2_5_4,4,6.114298,0,0
17_2_5_2,5,5.360811,0,0
12_2_5_5,5,5.24328,0,0
6_1_3_3,6,5.459799,0,0
21_1_3_1,1,6.977811,0,0
8_2_4_4,7,6.537234,0,0
2_2_1_4,4,5.651084,0,0
22_3_1_4,4,6.543564,0,0
18_2_4_3,3,14.40919,1,0
9_4_1_4,4,10.16845,0,0
29_4_5_5,6,6.662272,0,0
29_3_5_3,5,6.240339,0,0
24_1_2_6,3,5.684092,0,0
14_3_1_7,4,5.750338,0,0
2_4_1_6,4,7.283176,0,0
6_2_5_5,4,6.029565,0,0
12_3_1_7,2,11.0527,0,0
24_3_1_6,5,17.59425,1,0
8_2_4_6,7,6.572514,0,0
20_4_4_4,1,5.976689,0,0
21_2_2_7,1,5.738626,0,0
18_3_3_5,4,7.420384,0,0
14_4_4_4,4,5.921749,0,0
27_3_5_4,4,5.653983,0,0
18_4_3_6,6,6.548507,0,0
8_4_4_7,4,7.769383,0,0
9_4_1_2,6,7.08775,0,0
23_2_2_4,4,9.672003,1,0
25_2_1_1,1,5.766775,0,0
14_4_4_2,7,12.29747,1,0
1_4_5_5,5,6.098038,0,0
12_2_2_6,2,5.48126,0,0
17_1_5_6,6,7.501881,0,0
11_2_2_2,2,5.58308,0,0
1_4_1_1,1,6.047355,0,0
9_3_4_2,2,8.089026,1,0
8_4_3_3,2,5.630074,0,0
11_4_3_3,3,5.979292,0,0
10_4_3_2,2,5.781316,0,0
25_4_4_6,6,5.362442,0,0
9_3_3_4,4,7.660151,0,0
7_2_5_2,2,7.466941,0,0
2_1_1_2,2,13.69706,1,0
6_4_1_4,1,10.29166,1,0
22_3_3_2,2,5.865745,0,0
20_1_5_7,5,10.96093,0,0
20_2_1_5,4,5.346947,0,0
9_2_5_3,5,5.528477,0,0
13_4_2_3,6,5.6695,0,0
27_4_5_7,1,7.404701,0,0
17_1_3_4,4,5.946043,0,0
15_2_4_2,6,6.250589,0,0
7_2_3_1,6,5.214842,0,0
12_3_5_4,1,5.998932,0,0
2_2_2_5,6,5.478921,0,0
9_4_4_3,5,6.483056,0,0
23_3_1_3,5,6.082946,0,0
27_3_5_6,6,5.859185,0,0
6_1_2_2,2,5.433524,0,0
11_4_3_1,1,6.734173,0,0
13_1_1_7,6,18.70085,2,0
17_3_3_1,1,5.812787,0,0
4_1_4_7,1,6.696496,0,0
15_1_3_4,4,6.82187,0,0
23_4_5_1,3,12.38441,2,0
16_2_1_5,5,5.375471,0,0
27_4_1_2,2,10.77261,0,0
15_4_1_5,5,11.97978,1,0
21_1_2_5,4,8.404448,0,0
26_3_1_5,7,9.368191,0,0
18_1_1_6,2,5.548986,0,0
2_1_2_3,6,5.581692,0,0
16_1_3_3,5,6.166329,0,0
3_1_3_5,5,5.680159,0,0
9_2_4_5,5,7.004232,0,0
8_2_3_6,7,8.33788,0,0
2_3_2_7,2,6.017442,0,0
4_4_1_7,1,7.726804,0,0
20_1_1_1,1,5.396021,0,0
19_4_3_2,2,5.529287,0,0
16_3_5_3,3,5.832687,0,0
29_2_4_7,2,6.22908,0,0
27_4_1_6,6,5.023367,0,0
17_3_3_4,4,5.314597,0,0
3_1_1_3,4,6.77697,0,0
28_3_3_7,2,21.12947,1,0
4_4_5_1,1,5.565018,0,0
7_4_5_5,5,5.701348,0,0
23_1_5_2,7,17.60209,2,0
5_2_3_2,6,8.69058,0,0
7_4_1_7,7,6.102488,0,0
1_4_2_1,1,5.526359,0,0
22_3_4_7,2,12.29559,1,0
14_2_4_5,5,7.250164,0,0
5_1_2_6,5,8.939816,0,0
23_1_4_7,4,5.362125,0,0
19_2_5_1,1,6.084733,0,0
8_1_2_6,7,7.030337,0,0
12_2_3_2,4,5.81553,0,0
3_4_1_1,1,6.875329,0,0
25_1_1_1,1,5.241834,0,0
27_2_3_5,1,6.488387,0,0
12_4_4_3,3,5.962914,0,0
7_1_4_6,5,5.869035,0,0
24_2_3_7,5,8.900358,0,0
10_2_5_6,6,6.86761,0,0
23_1_2_1,1,6.605772,0,0
29_1_4_3,6,7.082944,0,0
26_3_2_1,1,6.28975,0,0
